PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'051318',11,1,FORTUNA,REDWOOD MEMORIAL HOSPITAL,CA,3300 RENNER DRIVE,7074458121,0,95540,23,25,7077257212,Y,,,3,0,,0,,,,1,3,0,40.582664,-124.135334
'051319',11,1,MOUNT SHASTA,MERCY MEDICAL CENTER MT SHASTA,CA,914 PINE STREET,5309266111,0,96067,93,25,,Y,,,3,3,,3,,,,3,3,3,41.318693,-122.322623
'051320',11,1,SUSANVILLE,BANNER LASSEN MEDICAL CENTER,CA,1800 SPRING RIDGE DRIVE,5302522000,0,96130,35,38,,Y,,,3,0,,0,,,,1,3,0,40.416284,-120.653006
'051321',11,1,HEALDSBURG,HEALDSBURG DISTRICT HOSPITAL,CA,1375 UNIVERSITY AVENUE,7074316500,0,95448,97,43,7074316588,Y,,,1,0,,0,,,,0,1,0,38.629836,-122.859002
'051323',11,1,NEEDLES,COLORADO RIVER MEDICAL CENTER,CA,1401 BAILEY AVE,7603264531,0,92363,71,25,,Y,,,3,0,,0,,,,1,2,0,34.830282,-114.618188
'051324',11,1,BISHOP,NORTHERN INYO HOSPITAL,CA,150 PIONEER LANE,7608735811,0,93514,27,25,,Y,,,3,0,,0,,,,1,1,0,37.362191,-118.407229
'051325',11,1,FORT BRAGG,MENDOCINO COAST DISTRICT HOSPITAL,CA,700 RIVER DR,7079611234,0,95437,45,25,7079614794,Y,,,3,0,,0,,,,3,1,0,39.430917,-123.800681
'051326',11,1,QUINCY,PLUMAS DISTRICT HOSPITAL,CA,1065 BUCKS LAKE ROAD,5302832121,0,95971,63,26,,Y,,,3,0,,0,,,,0,1,0,39.936836,-120.947176
'051327',11,1,CHESTER,SENECA DISTRICT HOSPITAL,CA,130 BRENTWOOD DRIVE,5302582121,0,96020,63,26,,Y,,,3,2,,0,,,,0,0,0,40.305474,-121.234647
'051328',11,1,TRUCKEE,TAHOE FOREST HOSPITAL,CA,10121 PINE AVE,5305876011,0,96161,57,72,,Y,,,1,0,,0,,,,1,1,0,39.324832,-120.200949
'051329',11,1,LAKEPORT,SUTTER LAKESIDE HOSPITAL,CA,5176 HILL ROAD EAST,7072625000,0,95453,33,30,7072625003,Y,,,1,1,,0,,,,3,1,0,39.042951,-122.915829
'051330',11,1,ALTURAS,MODOC MEDICAL CENTER,CA,228 W MCDOWELL AVE,5302335131,0,96101,49,16,,Y,,,1,0,,0,,,,1,1,0,41.479893,-120.546067
'051331',11,1,SOLVANG,SANTA YNEZ VALLEY COTTAGE HOSPITAL,CA,2050 VIBORG RD,8056886431,0,93463,83,10,,Y,,,3,0,,0,,,,0,2,0,34.602384,-120.127327
'051332',11,1,SAN ANDREAS,MARK TWAIN MEDICAL CENTER,CA,768 MOUNTAIN RANCH RD,2097542515,0,95249,9,25,2097542626,Y,,,3,0,,0,,,,1,1,0,38.19603,-120.680487
'051333',11,1,RIDGECREST,RIDGECREST REGIONAL HOSPITAL,CA,1081 NORTH CHINA LAKE BLVD,7604463551,0,93555,29,98,,Y,,,3,0,,0,,,,1,1,0,35.641292,-117.67115
'051334',11,1,OJAI,OJAI VALLEY COMMUNITY HOSPITAL,CA,1306 MARICOPA HWY,8056402280,0,93023,111,110,8056401051,Y,,,3,0,,0,,,,1,1,0,34.442822,-119.266675
'051335',11,1,BIG BEAR LAKE,BEAR VALLEY COMMUNITY HOSPITAL,CA,41870 GARSTIN DR,9098666501,0,92315,71,30,,Y,,,1,0,,0,,,,1,1,0,34.246375,-116.889735
'051990',3,1,ENCINITAS,SUNLAND HOME CORPORATION,CA,691 SPARTA DRIVE,7609442976,0,92024,73,20,,Y,,,0,0,,0,,,,0,0,0,33.070119,-117.291337
'051991',3,1,LOS ANGELES,BROADVIEW INC,CA,4570 GRIFFIN AVENUE,2132219174,0,90031,37,42,,Y,,,0,0,,0,,,,0,0,0,34.095478,-118.201709
'051993',3,1,SAN FRANCISCO,ARDEN WOOD INC,CA,445 WAWONA STREET,4156815500,0,94116,75,13,,Y,,,0,0,,0,,,,0,0,0,37.736991,-122.47235
'051994',3,1,CASTRO VALLEY,FERN LODGE INC,CA,18457 MADISON AVENUE,5108862448,0,94546,1,28,5108865992,Y,,,0,0,,0,,,,0,0,0,37.712175,-122.063529
'052031',2,1,LOS ANGELES,BARLOW RESPIRATORY HOSPITAL,CA,2000 STADIUM WAY,2132504200,0,90026,37,99,,Y,,,0,0,,0,,,,0,2,0,34.07523,-118.248275
'052032',2,1,LOS ANGELES,KINDRED - LOS ANGELES,CA,5525  W SLAUSON AVENUE,3106420325,0,90056,37,81,,Y,,,0,0,,0,,,,0,1,0,33.989053,-118.378361
'052033',2,1,FOLSOM,VIBRA HOSPITAL OF SACRAMENTO,CA,330 MONTROSE DRIVE,9163519151,0,95630,67,58,,Y,,,0,0,,0,,,,0,2,0,38.681583,-121.158175
'052034',2,1,SAN LEANDRO,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,CA,2800 BENEDICT DRIVE,5103578300,0,94577,1,99,5103571284,Y,,,0,0,,0,,,,0,1,0,37.716124,-122.131164
'052035',2,1,WESTMINSTER,KINDRED HOSPITAL WESTMINSTER,CA,200 HOSPITAL CIRCLE,7148934541,0,92683,59,109,,Y,,,0,0,,0,,,,0,1,0,33.762847,-117.995912
'052036',2,1,SAN DIEGO,KINDRED HOSPITAL - SAN DIEGO,CA,1940 EL CAJON BLVD,6195434500,0,92104,73,70,,Y,,,0,0,,0,,,,0,2,0,32.755333,-117.144471
'052037',2,1,ONTARIO,KINDRED HOSPITAL ONTARIO,CA,550 NORTH MONTEREY,9093910333,0,91764,71,91,,Y,,,0,0,,0,,,,0,2,0,34.063344,-117.650888
'052038',2,1,LA MIRADA,KINDRED HOSPITAL -- LA MIRADA,CA,14900 E IMPERIAL HWY,5629441900,0,90637,37,277,,Y,,,0,0,,0,,,,0,3,0,33.91704,-118.012757
'052039',2,1,BREA,KINDRED HOSPITAL BREA,CA,875 N BREA BLVD,7145296842,0,92821,59,48,,Y,,,0,0,,0,,,,1,2,0,33.93411,-117.893402
'052043',2,1,KENTFIELD,KENTFIELD REHABILITATION & SPECIALTY HOSPITAL,CA,1125 SIR FRANCIS DRAKE BLVD,4154569680,0,94904,41,60,4154853622,Y,,,0,0,,0,,,,0,2,0,37.953646,-122.543499
'052044',2,1,SAN DIEGO,VIBRA HOSPITAL OF SAN DIEGO,CA,555 WASHINGTON STREET,6192608300,0,92103,73,88,,Y,,,0,0,,0,,,,0,1,0,32.749886,-117.159742
'052045',2,1,BALDWIN PARK,KINDRED HOSPITAL BALDWIN PARK,CA,14148 EAST FRANCISQUITO AVENUE,6263882700,0,91706,37,95,8558375738,Y,,,0,0,,0,,,,0,3,0,34.080332,-117.966214
'052046',2,1,LOS ANGELES,PROMISE HOSPITAL OF EAST LOS ANGELES,CA,443 SOUTH SOTO STREET,3232611181,0,90033,37,177,,Y,,,0,0,,0,,,,0,1,0,34.053717,-118.242727
'052047',2,1,REDDING,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,CA,2801 EUREKA WAY,5302469000,0,96001,89,56,,Y,,,0,0,,0,,,,0,1,0,40.585634,-122.413093
'052049',2,1,RANCHO CUCAMONGA,KINDRED HOSPITAL RANCHO,CA,10841 WHITE OAK AVENUE,9095816400,0,91730,71,55,9095816418,Y,,,0,0,,0,,,,0,2,0,34.104628,-117.566327
'052050',2,1,GARDENA,KINDRED HOSPITAL SOUTH BAY,CA,1246 WEST 155TH STREET,3103235330,0,90247,37,58,,Y,,,0,0,,0,,,,0,0,0,33.890425,-118.29743
'052051',2,1,SAN DIEGO,PROMISE HOSPITAL OF SAN DIEGO,CA,5550 UNIVERSITY AVENUE,6195823800,0,92105,73,100,,Y,,,0,0,,0,,,,0,1,0,32.749642,-117.076557
'052052',2,1,PERRIS,KINDRED HOSPITAL RIVERSIDE,CA,2224 MEDICAL CENTER DRIVE,9514363535,0,92571,65,40,9516573968,Y,,,0,0,,0,,,,0,2,0,33.810388,-117.221822
'052054',2,1,MONROVIA,MONROVIA MEMORIAL HOSPITAL,CA,323 SOUTH HELIOTROPE AVENUE,6263599341,0,91016,37,49,6264089809,Y,,,0,0,,0,,,,0,2,0,34.149097,-117.992276
'053027',5,1,POMONA,CASA COLINA HOSP FOR REHAB MEDICINE,CA,255 E BONITA AVE,9095967733,0,91767,37,68,9095967845,Y,,,0,0,,0,,,,1,1,0,34.096136,-117.735373
'053031',5,1,BAKERSFIELD,HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL,CA,5001 COMMERCE DRIVE,6613235500,0,93309,29,60,,Y,,,0,0,,0,,,,0,1,0,35.367704,-119.058309
'053032',5,1,FRESNO,SAN JOAQUIN VALLEY REHABILITATION HOSP,CA,7173 N SHARON AVENUE,5594363600,0,93720,19,62,,Y,,,0,0,,0,,,,0,1,0,36.839921,-119.759616
'053034',5,1,TUSTIN,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,CA,14851 YORBA STREET,7148329200,0,92780,59,117,,Y,,,0,0,,0,,,,1,1,0,33.75314,-117.830294
'053037',5,1,SAN BERNARDINO,BALLARD REHABILITATION HOSPITAL,CA,1760 WEST 16TH ST,9094731275,0,92411,71,60,,Y,,,0,0,,0,,,,1,1,0,34.128713,-117.325062
'053300',6,1,MADERA,CHILDRENS HOSPITAL CENTRAL CALIFORNIA,CA,9300 VALLEY CHILDRENS PLACE,5593535116,0,93636,19,348,,Y,,,1,1,,0,,,,1,1,0,36.892822,-119.794335
'053301',6,1,OAKLAND,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,CA,747 52ND STREET,5104283000,0,94609,1,190,,Y,,,3,3,,0,,,,3,1,3,37.837244,-122.268071
'053302',6,1,LOS ANGELES,CHILDREN'S HOSP OF LOS ANGELES,CA,4650 SUNSET BLVD,3236692164,0,90027,37,568,3233614002,Y,,,3,3,,0,,,,3,1,3,34.098073,-118.290687
'053303',6,1,SAN DIEGO,RADY CHILDREN'S HOSPITAL - SAN DIEGO,CA,3020 CHILDRENS WAY,8585761700,0,92123,73,518,8589668590,Y,,,0,0,,0,,,,1,1,0,32.798648,-117.150897
'053304',6,1,ORANGE,CHILDREN'S HOSPITAL OF ORANGE COUNTY,CA,1201 W LA VETA AVE,7149973000,0,92868,59,192,,Y,,,2,1,,0,,,,1,2,0,33.780405,-117.865987
'053305',6,1,PALO ALTO,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,CA,725 WELCH ROAD,6504978000,0,94304,85,287,,Y,,,0,0,,0,,,,1,1,1,37.435679,-122.175119
'053306',6,1,MISSION VIEJO,CHILDREN'S HOSPITAL AT MISSION,CA,27700 MEDICAL CENTER RD 5TH FLOOR,9493652408,0,92691,59,48,,Y,,,2,0,,0,,,,1,3,0,33.596569,-117.659405
'053308',6,1,ORANGE,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,CA,393 S TUSTIN STREET,7142892400,0,92866,59,6,,Y,,,0,0,,0,,,,1,1,0,33.783267,-117.835633
'053309',6,1,LONG BEACH,MILLER CHILDREN'S HOSPITAL,CA,2801 ATLANTIC AVENUE,5629338001,0,90806,37,171,,Y,,,1,0,,0,,,,1,1,0,33.807885,-118.18511
'053310',6,1,LOS ANGELES,SHRINERS HOSPITALS FOR CHILDREN,CA,3160 GENEVA STREET,2133883151,0,90020,37,60,2133877528,Y,,,0,0,,0,,,,1,1,0,34.067638,-118.286008
'053311',6,1,SACRAMENTO,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,CA,2425 STOCKTON BOULEVARD,9164532000,0,95817,67,80,9164532388,Y,,,0,1,,0,,,,3,1,3,38.552889,-121.456107
'054009',4,1,LOS ANGELES,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,CA,150 MEDICAL PLAZA,3108256962,0,90095,37,209,3102679092,Y,,,2,2,,0,,,,3,1,2,34.053717,-118.242727
'054028',4,1,LOS ANGELES,GATEWAYS HOSP  MENTAL HEALTH CTR,CA,1891 EFFIE ST,2136660171,0,90026,37,55,,Y,,,0,0,,0,,,,0,0,0,34.084502,-118.256752
'054032',4,1,ROSEMEAD,BHC ALHAMBRA HOSP,CA,4619 N ROSEMEAD BLVD,6262861191,0,91770,37,85,6262862489,Y,,,0,0,,0,,,,0,2,0,34.067617,-118.087976
'054053',4,1,TORRANCE,DEL AMO HOSPITAL,CA,23700 CAMINO DEL SOL,3105301151,0,90505,37,166,,Y,,,2,0,,2,,,,1,0,0,33.808846,-118.344031
'054055',4,1,CERRITOS,COLLEGE HOSPITAL,CA,10802 COLLEGE PL,5625951911,0,90703,37,157,,Y,,,0,0,,0,,,,0,1,0,33.88517,-118.102252
'054069',4,1,COVINA,AURORA CHARTER OAK,CA,1161 E COVINA BLVD,6269661632,0,91724,37,95,6268595292,Y,,,2,0,,0,,,,0,2,0,34.099412,-117.88531
'054074',4,1,VALLEJO,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,CA,525 OREGON ST,7076482200,0,94590,95,61,7076494014,Y,,,0,0,,0,,,,0,3,0,38.118363,-122.251037
'054075',4,1,LA MESA,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,CA,7050 PARKWAY DRIVE,6194654411,0,91942,73,66,,Y,,,2,0,,0,,,,0,3,0,32.774583,-117.044143
'054077',4,1,VENTURA,AURORA VISTA DEL MAR HOSPITAL,CA,801 SENECA ST,8056536434,0,93001,111,87,,Y,,,0,0,,0,,,,0,2,0,34.305606,-119.283792
'054078',4,1,PASADENA,AURORA LAS ENCINAS HOSPITAL,CA,2900 E DEL MAR BLVD,8662793709,0,91107,37,118,6263562503,Y,,,0,0,,0,,,,0,0,0,34.142204,-118.086027
'054083',4,1,LOS ANGELES,KEDREN COMMUNITY MENTAL HEALTH CENTER,CA,4211 SOUTH AVALON BLVD,3232330425,0,90011,37,72,,Y,,,0,0,,0,,,,0,1,0,33.768494,-118.260906
'054087',4,1,SACRAMENTO,SIERRA VISTA HOSPITAL INC,CA,8001 BRUCEVILLE ROAD,9164232000,0,95823,67,72,,Y,,,0,0,,0,,,,0,1,0,38.46588,-121.417645
'054089',4,1,SAN FRANCISCO,JEWISH HOME,CA,302  SILVER AVE,4153342500,0,94112,75,13,,Y,,,0,0,,0,,,,0,1,0,37.72861,-122.431122
'054093',4,1,REDLANDS,LOMA LINDA BEHAVIORAL MED CTR,CA,1710 BARTON ROAD,9095589200,0,92373,71,89,,Y,,,0,0,,0,,,,0,2,0,34.04795,-117.21047
'054095',4,1,SAN DIEGO,AURORA SAN DIEGO,CA,11878 AVENUE OF INDUSTRY,8584873200,0,92128,73,80,8584855418,Y,,,0,0,,0,,,,0,2,0,32.991603,-117.074722
'054096',4,1,SACRAMENTO,SUTTER CENTER FOR PSYCHIATRY,CA,7700 FOLSOM BLVD,9163863000,0,95826,67,69,,Y,,,0,0,,0,,,,0,1,0,38.550749,-121.414928
'054104',4,1,SACRAMENTO,HERITAGE OAKS HOSPITAL,CA,4250 AUBURN BLVD,9164893336,0,95841,67,76,,Y,,,2,0,,0,,,,0,1,0,38.643411,-121.365456
'054110',4,1,FREMONT,FREMONT HOSPITAL,CA,39001 SUNDALE DRIVE,5107961100,0,94538,1,96,,Y,,,0,0,,0,,,,0,2,0,37.546123,-121.979006
'054111',4,1,CHINO,CANYON RIDGE HOSPITAL,CA,5353 G STREET,9095903700,0,91710,71,106,,Y,,,0,0,,0,,,,0,2,0,34.009856,-117.688262
'054114',4,1,SAN DIEGO,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,CA,3851 ROSECRANS ST,6196928211,0,92110,73,109,,Y,,,1,0,,0,,,,0,1,0,32.753627,-117.202586
'054122',4,1,NAPA,DEPT OF STATE HOSPITALS - NAPA,CA,2100 NAPA-VALLEJO HIGHWAY,7072535454,0,94558,55,1362,,Y,,,0,0,,0,,,,0,1,0,38.269988,-122.271634
'054123',4,1,STOCKTON,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,CA,2510 N  CALIFORNIA ST,2094612000,0,95204,77,35,,Y,,,2,0,,0,,,,0,3,0,37.950653,-121.283779
'054124',4,1,EUREKA,SEMPERVIRENS,CA,720 WOOD ST,7072682990,0,95501,23,16,,Y,,,0,0,,0,,,,0,0,0,40.78111,-124.160953
'054125',4,1,SANTA BARBARA,SANTA BARBARA COUNTY PSYCHIATRIC HEALTH FACILITY,CA,315 CAMINO DEL REMEDIO,8056815244,0,93110,83,16,,Y,,,0,0,,0,,,,0,3,0,34.445112,-119.779451
'054130',4,1,RIVERSIDE,PACIFIC GROVE HOSPITAL,CA,5900 BROCKTON AVE,9512758400,0,92506,65,68,9517860293,Y,,,0,0,,0,,,,0,2,0,33.963008,-117.395259
'054131',4,1,CONCORD,JOHN MUIR BEHAVIORAL HEALTH CENTER,CA,2740 GRANT ST,9256744101,0,94524,13,73,,Y,,,1,0,,0,,,,1,1,0,37.986674,-122.039066
'054133',4,1,NORWALK,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,CA,11400 S NORWALK BLVD,5626512245,0,90650,37,1254,,Y,,,2,2,,2,,,,0,1,0,33.90928,-118.084917
'054135',4,1,NEWPORT BEACH,NEWPORT BAY HOSPITAL,CA,1501 E 16TH ST,9496509750,0,92663,59,34,,Y,,,0,0,,0,,,,0,2,0,33.617009,-117.92944
'054144',4,1,SAN FRANCISCO,LANGLEY PORTER PSYCHIATRIC INSTITUTE,CA,401 PARNASSUS AVENUE,4154767000,0,94143,75,67,4154767404,Y,,,0,0,,0,,,,0,1,0,37.76323,-122.458407
'054145',4,1,SAN DIEGO,SHARP MESA VISTA HOSPITAL,CA,7850 VISTA HILL AVENUE,8582784110,0,92123,73,149,,Y,,,0,0,,0,,,,0,1,0,32.795679,-117.155228
'054146',4,1,OAKLAND,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,CA,2633 E 27TH STREET BUILDING B,5105355115,0,94601,1,26,,Y,,,0,0,,0,,,,0,2,0,37.804456,-122.271356
'054147',4,1,RESEDA,JOYCE EISENBERG KEEFER MEDICAL CENTER,CA,7150 TAMPA AVENUE,8187743314,0,91335,37,10,8187574408,Y,,,0,0,,0,,,,0,3,0,34.200062,-118.553416
'054148',4,1,TARZANA,TARZANA TREATMENT CENTER,CA,18646 OXNARD STREET,8189961051,0,91356,37,60,8189963051,Y,,,0,0,,0,,,,0,3,0,34.179904,-118.539036
'054149',4,1,SAN LEANDRO,WILLOW ROCK CENTER,CA,2050 FAIRMONT DRIVE,5108955502,0,94578,1,16,,Y,,,0,0,,0,,,,0,0,0,37.703373,-122.125889
'054150',4,1,SANTA CLARA,KAISER PERMANENTE PSYCHIATRIC HEALTH FACILITY-SANT,CA,3840 HOMESTEAD ROAD,4088514850,0,95051,85,24,,Y,,,2,0,,0,,,,0,1,0,37.337835,-121.988497
'054151',4,1,SANTA ROSA,AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA LLC,CA,1287 FULTON ROAD,7078007700,0,95401,97,95,7078007797,Y,,,2,0,,0,,,,0,2,0,38.440468,-122.714431
'054152',4,1,SANTA CRUZ,SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY,CA,2250 SOQUEL AVENUE SUITE 150,8316002801,0,95062,87,16,,Y,,,0,0,,0,,,,0,1,0,36.97461,-122.029426
'054153',4,1,LONG BEACH,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,CA,2600 REDONDO AVENUE SUITE 500,7146140474,0,90806,37,20,,Y,,,0,0,,0,,,,0,2,0,33.777466,-118.188487
'059800',20,1,SAN DIEGO,SHARP MEMORIAL HOSPITAL-TRANSPLANT,CA,7901 FROST STREET,8589393400,0,92123,73,521,,Y,,,0,0,,0,,,,0,0,0,32.80017,-117.154197
'059801',20,1,LOS ANGELES,CEDARS-SINAI MEDICAL CENTER - TRANSPLANT SERVICES,CA,8700 BEVERLY BOULEVARD,3104233277,0,90048,37,0,,Y,,,0,0,,0,,,,0,0,0,34.07693,-118.381118
'059802',20,1,SANTA ANA,WESTERN MEDICAL TRANSPLANT CENTER,CA,1001 NORTH TUSTIN AVENUE,7148353555,0,92705,59,0,,Y,,,0,0,,0,,,,0,0,0,33.769548,-117.835759
'059803',20,1,STANFORD,STANFORD HOSPITAL TRANSPLANT,CA,300 PASTEUR DRIVE,6507235708,0,94305,85,0,,Y,,,0,0,,0,,,,0,0,0,37.433094,-122.174472
'059804',20,1,PALO ALTO,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANF,CA,725 WELCH ROAD,6504978705,0,94304,85,0,6504978612,Y,,,0,0,,0,,,,0,0,0,37.435679,-122.175119
'059805',20,1,SAN DIEGO,RADY CHILDREN'S HOSPITAL SAN DIEGO,CA,3020 CHILDREN'S WAY MAIL CODE 5115,8585761700,0,92123,73,0,8589665815,Y,,,0,0,,0,,,,0,0,0,32.717421,-117.162771
'059806',20,1,SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER,CA,2333 BUCHANAN STREET,4156001522,0,94115,75,0,4156006575,Y,,,0,0,,0,,,,0,0,0,37.7905,-122.432309
'059807',20,1,SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,505 PARNASSUS AVENUE,4153539162,0,94143,75,0,4153538645,Y,,,0,0,,0,,,,0,0,0,37.763513,-122.457805
'059808',20,1,SACRAMENTO,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA,2315 STOCKTON BLVD RM 1018,9167345693,0,95817,67,0,9167347945,Y,,,0,0,,0,,,,0,0,0,38.581572,-121.4944
'059809',20,1,SACRAMENTO,SUTTER MEMORIAL HOSPITAL,CA,5151 F STREET 1 SOUTH,9167338133,0,95819,67,0,9167331967,Y,,,0,0,,0,,,,0,0,0,38.581572,-121.4944
'059810',20,1,SAN DIEGO,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,CA,200 WEST ARBOR DRIVE #8745,6195748612,0,92103,73,0,6192987985,Y,,,0,0,,0,,,,0,0,0,32.717421,-117.162771
'059811',20,1,ORANGE,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,CA,101 THE CITY DRIVE,7144565841,0,92868,59,0,7144568441,Y,,,0,0,,0,,,,0,0,0,33.783338,-117.888781
'059812',20,1,LOS ANGELES,RONALD REAGAN UCLA MEDICAL CENTER - TRANSPLANT SVS,CA,757 WESTWOOD PLAZA,3108255041,0,90095,37,0,,Y,,,0,0,,0,,,,0,0,0,34.066465,-118.446507
'059813',20,1,LOS ANGELES,CHILDREN'S HOSPITAL OF LOS ANGELES,CA,4650 SUNSET BLVD MS#72,3233615954,0,90027,37,0,3233713612,Y,,,0,0,,0,,,,0,0,0,34.053717,-118.242727
'059814',20,1,LOMA LINDA,LOMA LINDA UNIVERSITY MEDICAL CENTER TRANSPLANT I,CA,11234 ANDERSON STREET,9095588068,0,92354,71,0,9095580702,Y,,,0,0,,0,,,,0,0,0,34.049664,-117.261229
'059815',20,1,LA JOLLA,GREEN HOSPITAL OF SCRIPPS CLINIC,CA,10666 NORTH TORREY PINES ROAD,8585544310,0,92037,73,0,8585544311,Y,,,0,0,,0,,,,0,0,0,32.870564,-117.242784
'059816',20,1,ORANGE,ST JOSEPH HOSPITAL,CA,1100 STEWART DRIVE,7147718087,0,92868,59,0,7147448636,Y,,,0,0,,0,,,,0,0,0,33.787855,-117.853091
'059817',20,1,RIVERSIDE,RIVERSIDE COMMUNITY HOSPITAL,CA,4445 MAGNOLIA AVENUE,9516841415,0,92501,65,0,9517886107,Y,,,0,0,,0,,,,0,0,0,33.976257,-117.378381
'059818',20,1,TORRANCE,LAC HARBOR-UCLA MEDICAL CENTER,CA,1000 W CARSON STREET,3102222155,0,90509,37,0,3103289624,Y,,,0,0,,0,,,,0,0,0,33.831502,-118.292216
'059819',20,1,LOS ANGELES,KECK HOSPITAL OF USC,CA,1500 SAN PABLO STREET,3234425901,0,90033,37,0,3234427515,Y,,,0,0,,0,,,,0,0,0,34.062618,-118.202928
'059820',20,1,LOS ANGELES,SAINT VINCENT MEDICAL CENTER - TRANSPLANT CENTER,CA,2131 W THIRD STREET,2132075681,0,90057,37,0,2134845588,Y,,,0,0,,0,,,,0,0,0,34.053717,-118.242727
'060001',1,1,GREELEY,NORTH COLORADO MEDICAL CENTER,CO,1801 16TH STREET,9703524121,0,80631,123,378,9703506644,Y,,,3,1,,0,,,,1,1,0,40.413916,-104.707695
'060003',1,1,LONGMONT,LONGMONT UNITED HOSPITAL,CO,1950 MOUNTAIN VIEW AVENUE,3036515111,0,80501,13,186,3036784050,Y,,,1,1,,0,,,,1,1,0,40.181409,-105.12751
'060004',1,1,BRIGHTON,PLATTE VALLEY MEDICAL CENTER,CO,1600 PRAIRIE CENTER PARKWAY,3034981601,0,80601,1,98,3034981608,Y,,,3,1,,0,,,,1,1,0,39.964658,-104.768522
'060006',1,1,MONTROSE,MONTROSE MEMORIAL HOSPITAL,CO,800 S 3RD ST,9702492211,0,81401,85,75,9702522525,Y,,,1,1,,0,,,,1,1,0,38.480111,-107.869737
'060008',1,1,ALAMOSA,SAN LUIS VALLEY HEALTH,CO,106 BLANCA AVE,7195892511,0,81101,3,59,7195871372,Y,,,1,1,,0,,,,1,3,0,37.471714,-105.883398
'060009',1,1,WHEAT RIDGE,LUTHERAN MEDICAL CENTER,CO,8300 W 38TH AVE,3034254500,0,80033,59,364,3034258198,Y,,,1,1,,0,,,,1,1,0,39.769381,-105.075468
'060010',1,1,FORT COLLINS,POUDRE VALLEY HOSPITAL,CO,1024 S LEMAY AVE,9704957000,0,80524,69,281,9704957663,Y,,,1,0,,0,,,,1,1,1,40.577473,-105.057919
'060011',1,1,DENVER,DENVER HEALTH MEDICAL CENTER,CO,777 BANNOCK ST,3034366000,0,80204,31,398,3034365131,Y,,,1,1,,1,,,,1,1,1,39.727514,-104.991565
'060012',1,1,PUEBLO,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,CO,1008 MINNEQUA AVE,7195574000,0,81004,101,408,7195575823,Y,,,3,0,,0,,,,1,1,3,38.23313,-104.622181
'060013',1,1,DURANGO,MERCY REGIONAL MEDICAL CENTER,CO,1010 THREE SPRINGS BLVD,9702474311,0,81301,67,82,9707643919,Y,,,1,1,,0,,,,1,1,0,37.2358,-107.825812
'060014',1,1,DENVER,PRESBYTERIAN ST LUKES MEDICAL CENTER,CO,1719 E 19TH AVE,3038396000,0,80218,31,680,3038692428,Y,,,1,1,,1,,,,1,1,3,39.747157,-104.966598
'060015',1,1,LAKEWOOD,CENTURA HEALTH-ST ANTHONY HOSPITAL,CO,11600 WEST 2ND PLACE,7203210000,0,80228,59,593,7203211621,Y,,,1,1,,0,,,,1,1,1,39.718634,-105.134555
'060016',1,1,CANON CITY,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CO,1338 PHAY AVE,7192852000,0,81212,43,55,7192852370,Y,,,1,1,,0,,,,1,1,0,38.455657,-105.229678
